species,life_stage,velocity,suit
rainbow,adult,3.69,0
rainbow,adult,3.7,0
rainbow,adult,3.71,0
rainbow,adult,3.72,0
rainbow,adult,3.73,0
rainbow,adult,3.74,0
rainbow,adult,3.75,0
rainbow,adult,3.76,0
rainbow,adult,3.77,0
rainbow,adult,3.78,0
rainbow,adult,3.79,0
rainbow,adult,3.8,0
rainbow,adult,3.81,0
rainbow,adult,3.82,0
rainbow,adult,3.83,0
rainbow,adult,3.84,0
rainbow,adult,3.85,0
rainbow,adult,3.86,0
rainbow,adult,3.87,0
rainbow,adult,3.88,0
rainbow,adult,3.89,0
rainbow,adult,3.9,0
rainbow,adult,3.91,0
rainbow,adult,3.92,0
rainbow,adult,3.93,0
rainbow,adult,3.94,0
rainbow,adult,3.95,0
rainbow,adult,3.96,0
rainbow,adult,3.97,0
rainbow,adult,3.98,0
rainbow,adult,3.99,0
rainbow,adult,4,0
kokanee,adult,0,0
kokanee,adult,0.01,0.03
kokanee,adult,0.02,0.06
kokanee,adult,0.03,0.1
kokanee,adult,0.04,0.13
kokanee,adult,0.05,0.16
kokanee,adult,0.06,0.2
kokanee,adult,0.07,0.25
kokanee,adult,0.08,0.27
kokanee,adult,0.09,0.3
kokanee,adult,0.1,0.33
kokanee,adult,0.11,0.36
kokanee,adult,0.12,0.4
kokanee,adult,0.13,0.43
kokanee,adult,0.14,0.47
kokanee,adult,0.15,0.5
kokanee,adult,0.16,0.53
kokanee,adult,0.17,0.57
kokanee,adult,0.18,0.6
kokanee,adult,0.19,0.63
kokanee,adult,0.2,0.67
kokanee,adult,0.21,0.7
kokanee,adult,0.22,0.73
kokanee,adult,0.23,0.77
kokanee,adult,0.24,0.8
kokanee,adult,0.25,0.83
kokanee,adult,0.26,0.87
kokanee,adult,0.27,0.9
kokanee,adult,0.28,0.93
kokanee,adult,0.29,0.97
kokanee,adult,0.3,1
kokanee,adult,0.31,1
kokanee,adult,0.32,1
kokanee,adult,0.33,1
kokanee,adult,0.34,1
kokanee,adult,0.35,1
kokanee,adult,0.36,1
kokanee,adult,0.37,1
kokanee,adult,0.38,1
kokanee,adult,0.39,1
kokanee,adult,0.4,1
kokanee,adult,0.41,1
kokanee,adult,0.42,1
kokanee,adult,0.43,1
kokanee,adult,0.44,1
kokanee,adult,0.45,1
kokanee,adult,0.46,1
kokanee,adult,0.47,1
kokanee,adult,0.48,1
kokanee,adult,0.49,1
kokanee,adult,0.5,1
kokanee,adult,0.51,1
kokanee,adult,0.52,1
kokanee,adult,0.53,1
kokanee,adult,0.54,1
kokanee,adult,0.55,1
kokanee,adult,0.56,1
kokanee,adult,0.57,1
kokanee,adult,0.58,1
kokanee,adult,0.59,1
kokanee,adult,0.6,1
kokanee,adult,0.61,1
kokanee,adult,0.62,0.97
kokanee,adult,0.63,0.93
kokanee,adult,0.64,0.9
kokanee,adult,0.65,0.87
kokanee,adult,0.66,0.83
kokanee,adult,0.67,0.8
kokanee,adult,0.68,0.77
kokanee,adult,0.69,0.73
kokanee,adult,0.7,0.7
kokanee,adult,0.71,0.67
kokanee,adult,0.72,0.63
kokanee,adult,0.73,0.6
kokanee,adult,0.74,0.57
kokanee,adult,0.75,0.53
kokanee,adult,0.76,0.5
kokanee,adult,0.77,0.49
kokanee,adult,0.78,0.47
kokanee,adult,0.79,0.46
kokanee,adult,0.8,0.45
kokanee,adult,0.81,0.44
kokanee,adult,0.82,0.42
kokanee,adult,0.83,0.41
kokanee,adult,0.84,0.4
kokanee,adult,0.85,0.39
kokanee,adult,0.86,0.37
kokanee,adult,0.87,0.36
kokanee,adult,0.88,0.35
kokanee,adult,0.89,0.34
kokanee,adult,0.9,0.32
kokanee,adult,0.91,0.31
kokanee,adult,0.92,0.29
kokanee,adult,0.93,0.28
kokanee,adult,0.94,0.27
kokanee,adult,0.95,0.26
kokanee,adult,0.96,0.24
kokanee,adult,0.97,0.23
kokanee,adult,0.98,0.22
kokanee,adult,0.99,0.2
kokanee,adult,1,0.19
kokanee,adult,1.01,0.18
kokanee,adult,1.02,0.16
kokanee,adult,1.03,0.15
kokanee,adult,1.04,0.14
kokanee,adult,1.05,0.13
kokanee,adult,1.06,0.11
kokanee,adult,1.07,0.1
kokanee,adult,1.08,0.09
kokanee,adult,1.09,0.09
kokanee,adult,1.1,0.09
kokanee,adult,1.11,0.09
kokanee,adult,1.12,0.09
kokanee,adult,1.13,0.09
kokanee,adult,1.14,0.08
kokanee,adult,1.15,0.08
kokanee,adult,1.16,0.08
kokanee,adult,1.17,0.08
kokanee,adult,1.18,0.08
kokanee,adult,1.19,0.07
kokanee,adult,1.2,0.07
kokanee,adult,1.21,0.07
kokanee,adult,1.22,0.07
kokanee,adult,1.23,0.07
kokanee,adult,1.24,0.06
kokanee,adult,1.25,0.06
kokanee,adult,1.26,0.06
kokanee,adult,1.27,0.06
kokanee,adult,1.28,0.05
kokanee,adult,1.29,0.05
kokanee,adult,1.3,0.05
kokanee,adult,1.31,0.05
kokanee,adult,1.32,0.04
kokanee,adult,1.33,0.04
kokanee,adult,1.34,0.04
kokanee,adult,1.35,0.04
kokanee,adult,1.36,0.04
kokanee,adult,1.37,0.03
kokanee,adult,1.38,0.03
kokanee,adult,1.39,0.03
kokanee,adult,1.4,0.03
kokanee,adult,1.41,0.02
kokanee,adult,1.42,0.02
kokanee,adult,1.43,0.02
kokanee,adult,1.44,0.02
kokanee,adult,1.45,0.02
kokanee,adult,1.46,0.01
kokanee,adult,1.47,0.01
kokanee,adult,1.48,0.01
kokanee,adult,1.49,0.01
kokanee,adult,1.5,0.01
kokanee,adult,1.51,0.01
kokanee,adult,1.52,0
kokanee,adult,1.53,0
kokanee,adult,1.54,0
kokanee,adult,1.55,0
kokanee,adult,1.56,0
kokanee,adult,1.57,0
kokanee,adult,1.58,0
kokanee,adult,1.59,0
kokanee,adult,1.6,0
kokanee,adult,1.61,0
kokanee,adult,1.62,0
kokanee,adult,1.63,0
kokanee,adult,1.64,0
kokanee,adult,1.65,0
kokanee,adult,1.66,0
kokanee,adult,1.67,0
kokanee,adult,1.68,0
kokanee,adult,1.69,0
kokanee,adult,1.7,0
kokanee,adult,1.71,0
kokanee,adult,1.72,0
kokanee,adult,1.73,0
kokanee,adult,1.74,0
kokanee,adult,1.75,0
kokanee,adult,1.76,0
kokanee,adult,1.77,0
kokanee,adult,1.78,0
kokanee,adult,1.79,0
kokanee,adult,1.8,0
kokanee,adult,1.81,0
kokanee,adult,1.82,0
kokanee,adult,1.83,0
kokanee,adult,1.84,0
kokanee,adult,1.85,0
kokanee,adult,1.86,0
kokanee,adult,1.87,0
kokanee,adult,1.88,0
kokanee,adult,1.89,0
kokanee,adult,1.9,0
kokanee,adult,1.91,0
kokanee,adult,1.92,0
kokanee,adult,1.93,0
kokanee,adult,1.94,0
kokanee,adult,1.95,0
kokanee,adult,1.96,0
kokanee,adult,1.97,0
kokanee,adult,1.98,0
kokanee,adult,1.99,0
kokanee,adult,2,0
kokanee,adult,2.01,0
kokanee,adult,2.02,0
kokanee,adult,2.03,0
kokanee,adult,2.04,0
kokanee,adult,2.05,0
kokanee,adult,2.06,0
kokanee,adult,2.07,0
kokanee,adult,2.08,0
kokanee,adult,2.09,0
kokanee,adult,2.1,0
kokanee,adult,2.11,0
kokanee,adult,2.12,0
kokanee,adult,2.13,0
kokanee,adult,2.14,0
kokanee,adult,2.15,0
kokanee,adult,2.16,0
kokanee,adult,2.17,0
kokanee,adult,2.18,0
kokanee,adult,2.19,0
kokanee,adult,2.2,0
kokanee,adult,2.21,0
kokanee,adult,2.22,0
kokanee,adult,2.23,0
kokanee,adult,2.24,0
kokanee,adult,2.25,0
kokanee,adult,2.26,0
kokanee,adult,2.27,0
kokanee,adult,2.28,0
kokanee,adult,2.29,0
kokanee,adult,2.3,0
kokanee,adult,2.31,0
kokanee,adult,2.32,0
kokanee,adult,2.33,0
kokanee,adult,2.34,0
kokanee,adult,2.35,0
kokanee,adult,2.36,0
kokanee,adult,2.37,0
kokanee,adult,2.38,0
kokanee,adult,2.39,0
kokanee,adult,2.4,0
kokanee,adult,2.41,0
kokanee,adult,2.42,0
kokanee,adult,2.43,0
kokanee,adult,2.44,0
kokanee,adult,2.45,0
kokanee,adult,2.46,0
kokanee,adult,2.47,0
kokanee,adult,2.48,0
kokanee,adult,2.49,0
kokanee,adult,2.5,0
kokanee,adult,2.51,0
kokanee,adult,2.52,0
kokanee,adult,2.53,0
kokanee,adult,2.54,0
kokanee,adult,2.55,0
kokanee,adult,2.56,0
kokanee,adult,2.57,0
kokanee,adult,2.58,0
kokanee,adult,2.59,0
kokanee,adult,2.6,0
kokanee,adult,2.61,0
kokanee,adult,2.62,0
kokanee,adult,2.63,0
kokanee,adult,2.64,0
kokanee,adult,2.65,0
kokanee,adult,2.66,0
kokanee,adult,2.67,0
kokanee,adult,2.68,0
kokanee,adult,2.69,0
kokanee,adult,2.7,0
kokanee,adult,2.71,0
kokanee,adult,2.72,0
kokanee,adult,2.73,0
kokanee,adult,2.74,0
kokanee,adult,2.75,0
kokanee,adult,2.76,0
kokanee,adult,2.77,0
kokanee,adult,2.78,0
kokanee,adult,2.79,0
kokanee,adult,2.8,0
kokanee,adult,2.81,0
kokanee,adult,2.82,0
kokanee,adult,2.83,0
kokanee,adult,2.84,0
kokanee,adult,2.85,0
kokanee,adult,2.86,0
kokanee,adult,2.87,0
kokanee,adult,2.88,0
kokanee,adult,2.89,0
kokanee,adult,2.9,0
kokanee,adult,2.91,0
kokanee,adult,2.92,0
kokanee,adult,2.93,0
kokanee,adult,2.94,0
kokanee,adult,2.95,0
kokanee,adult,2.96,0
kokanee,adult,2.97,0
kokanee,adult,2.98,0
kokanee,adult,2.99,0
kokanee,adult,3,0
kokanee,adult,3.01,0
kokanee,adult,3.02,0
kokanee,adult,3.03,0
kokanee,adult,3.04,0
kokanee,adult,3.05,0
kokanee,adult,3.06,0
kokanee,adult,3.07,0
kokanee,adult,3.08,0
kokanee,adult,3.09,0
kokanee,adult,3.1,0
kokanee,adult,3.11,0
kokanee,adult,3.12,0
kokanee,adult,3.13,0
kokanee,adult,3.14,0
kokanee,adult,3.15,0
kokanee,adult,3.16,0
kokanee,adult,3.17,0
kokanee,adult,3.18,0
kokanee,adult,3.19,0
kokanee,adult,3.2,0
kokanee,adult,3.21,0
kokanee,adult,3.22,0
kokanee,adult,3.23,0
kokanee,adult,3.24,0
kokanee,adult,3.25,0
kokanee,adult,3.26,0
kokanee,adult,3.27,0
kokanee,adult,3.28,0
kokanee,adult,3.29,0
kokanee,adult,3.3,0
kokanee,adult,3.31,0
kokanee,adult,3.32,0
kokanee,adult,3.33,0
kokanee,adult,3.34,0
kokanee,adult,3.35,0
kokanee,adult,3.36,0
kokanee,adult,3.37,0
kokanee,adult,3.38,0
kokanee,adult,3.39,0
kokanee,adult,3.4,0
kokanee,adult,3.41,0
kokanee,adult,3.42,0
kokanee,adult,3.43,0
kokanee,adult,3.44,0
kokanee,adult,3.45,0
kokanee,adult,3.46,0
kokanee,adult,3.47,0
kokanee,adult,3.48,0
kokanee,adult,3.49,0
kokanee,adult,3.5,0
kokanee,adult,3.51,0
kokanee,adult,3.52,0
kokanee,adult,3.53,0
kokanee,adult,3.54,0
kokanee,adult,3.55,0
kokanee,adult,3.56,0
kokanee,adult,3.57,0
kokanee,adult,3.58,0
kokanee,adult,3.59,0
kokanee,adult,3.6,0
kokanee,adult,3.61,0
kokanee,adult,3.62,0
kokanee,adult,3.63,0
kokanee,adult,3.64,0
kokanee,adult,3.65,0
kokanee,adult,3.66,0
kokanee,adult,3.67,0
kokanee,adult,3.68,0
kokanee,adult,3.69,0
kokanee,adult,3.7,0
kokanee,adult,3.71,0
kokanee,adult,3.72,0
kokanee,adult,3.73,0
kokanee,adult,3.74,0
kokanee,adult,3.75,0
kokanee,adult,3.76,0
kokanee,adult,3.77,0
kokanee,adult,3.78,0
kokanee,adult,3.79,0
kokanee,adult,3.8,0
kokanee,adult,3.81,0
kokanee,adult,3.82,0
kokanee,adult,3.83,0
kokanee,adult,3.84,0
kokanee,adult,3.85,0
kokanee,adult,3.86,0
kokanee,adult,3.87,0
kokanee,adult,3.88,0
kokanee,adult,3.89,0
kokanee,adult,3.9,0
kokanee,adult,3.91,0
kokanee,adult,3.92,0
kokanee,adult,3.93,0
kokanee,adult,3.94,0
kokanee,adult,3.95,0
kokanee,adult,3.96,0
kokanee,adult,3.97,0
kokanee,adult,3.98,0
kokanee,adult,3.99,0
kokanee,adult,4,0
salmonid,general,0,0
salmonid,general,0.05,0.134179435
salmonid,general,0.1,0.356346669
salmonid,general,0.15,0.573120459
salmonid,general,0.2,0.774414889
salmonid,general,0.25,0.93029048
salmonid,general,0.3,1
salmonid,general,0.35,0.981868902
salmonid,general,0.4,0.90549174
salmonid,general,0.45,0.790628891
salmonid,general,0.5,0.642889254
salmonid,general,0.55,0.47000265
salmonid,general,0.6,0.2746769
salmonid,general,0.65,0.082662506
salmonid,general,0.7,0
salmonid,general,0.75,0
salmonid,general,0.8,0
salmonid,general,0.85,0
salmonid,general,0.9,0
salmonid,general,0.95,0
salmonid,general,1,0
salmonid,general,1.05,0
salmonid,general,1.1,0
salmonid,general,1.15,0
salmonid,general,1.2,0
salmonid,general,1.25,0
salmonid,general,1.3,0
salmonid,general,1.35,0
salmonid,general,1.4,0
salmonid,general,1.45,0
salmonid,general,1.5,0
salmonid,general,1.55,0
salmonid,general,1.6,0
salmonid,general,1.65,0
salmonid,general,1.7,0
salmonid,general,1.75,0
salmonid,general,1.8,0
salmonid,general,1.85,0
salmonid,general,1.9,0
salmonid,general,1.95,0
salmonid,general,2,0
